ds,MSFT_real,MSFT_forecast,AAPL_real,AAPL_forecast,AMZN_real,AMZN_forecast,GOOGL_real,GOOGL_forecast,META_real,META_forecast
2022-02-17,285.0476989746094,296.7109892381821,166.7457275390625,169.55220327775962,154.65249633789062,155.85582466630473,132.38705444335938,134.0582284579141,207.2840576171875,239.77248771251294
2022-02-18,282.3023986816406,295.80300741025604,165.18568420410156,169.28928895042526,152.60150146484375,155.46418810256648,130.25350952148438,133.35745912620177,205.7372283935547,237.89733431234728
2022-02-22,282.0965576171875,290.30492855660697,162.24337768554688,166.50990426481033,150.19749450683594,152.63758083756818,129.66468811035156,130.11137446286475,201.66558837890625,227.15022005282907
2022-02-23,274.7921142578125,289.39212898864776,158.04705810546875,165.69303687078906,144.82699584960938,151.93795639628888,127.44173431396484,129.23883493896892,198.04302978515625,224.86420962939738
2022-02-24,288.8322448730469,287.9955473289533,160.6833038330078,164.67585191789388,151.35800170898438,151.15306746416147,132.53887939453125,128.4629700363323,207.1742706298828,222.2463172319928
2022-02-25,291.4991149902344,287.14500754264554,162.7666778564453,164.2578147373758,153.7884979248047,150.6119226100685,134.30535888671875,127.98702657580229,210.04835510253906,220.5526880897529
2022-02-28,292.9501953125,284.2493539503067,163.03323364257812,162.28464909376135,153.56300354003906,149.061158205978,134.9021759033203,126.61085810448728,210.59722900390625,213.11372362755998
2022-03-01,289.18524169921875,283.0852662448835,161.1375274658203,161.49260743406552,151.14199829101562,148.03097041539348,133.90780639648438,126.30875990772311,203.07269287109375,210.75886441697338
2022-03-02,294.32281494140625,282.80839878693763,164.45504760742188,160.84542458896226,152.05250549316406,147.59563377246312,134.417236328125,125.96370220364602,207.6832275390625,208.72991544603457
2022-03-03,290.1363220214844,282.14011258671854,164.12921142578125,160.06297016682916,147.89849853515625,147.14641660681755,133.74600219726562,125.75339744197818,202.5537567138672,206.36288647513177
2022-03-04,284.1947021484375,282.097671707546,161.10787963867188,159.94173236724603,145.64100646972656,147.00453301119506,131.75527954101562,125.87175909132458,199.64971923828125,204.90835546636958
2022-03-07,273.458740234375,281.9570075596817,157.2867889404297,159.18297666284644,137.4530029296875,146.93624291577234,126.23362731933594,125.89213430442389,187.08555603027344,206.13401707556142
2022-03-08,270.4585876464844,281.76670911624075,155.45030212402344,158.88197564081125,136.01449584960938,146.45832167726877,126.95879364013672,126.04718557960904,189.89974975585938,206.62159954220482
2022-03-09,282.8612976074219,282.4624363299425,160.89065551757812,158.75566985434963,139.2790069580078,146.5846381956266,133.2670440673828,126.13911807324948,198.0929412841797,207.41048979786905
2022-03-10,280.0081481933594,282.7480024555623,156.51666259765625,158.5148395920588,146.8175048828125,146.69450573150132,132.27769470214844,126.33677757726589,194.8096923828125,207.83705800923153
2022-03-11,274.5960998535156,283.6234860070309,152.7745361328125,158.9463882685771,145.52450561523438,147.0974823399422,129.72161865234375,126.82592105672705,187.2252655029297,209.153011178679
2022-03-14,271.0369873046875,285.861627335685,148.7164764404297,159.81394923190354,141.85299682617188,148.47188704886543,125.80661010742188,128.12786255434753,186.2472686767578,210.5118408147303
2022-03-15,281.5376892089844,286.2924354139211,153.12998962402344,160.01179564596524,147.3665008544922,148.38034454665373,129.0498809814453,128.59548049947438,191.63619995117188,211.01194937646954
2022-03-16,288.6361999511719,287.5040157717748,157.57310485839844,160.34737763712653,153.10400390625,148.83363770650894,133.12771606445312,128.93671693528535,203.21241760253906,211.80139000982672
2022-03-17,289.449951171875,288.19148420230664,158.59011840820312,160.5232805973104,157.23899841308594,149.20596687501407,133.68557739257812,129.31860381445898,207.41378784179688,212.21850233705382
2022-03-18,294.5581359863281,289.34838531914835,161.90765380859375,161.31914398076282,161.25050354003906,149.8033425013152,135.96945190429688,129.92625113471576,216.04603576660156,213.51644039994716
2022-03-21,293.31298828125,291.6767456541213,163.2899932861328,162.90969189035422,161.4915008544922,151.3408283451545,135.9454803466797,131.19948526403712,211.05628967285156,214.77351113958295
2022-03-22,298.1171875,291.8874458244758,166.68649291992188,163.21329636153862,164.88900756835938,151.16730294481667,139.70765686035156,131.53786694771796,216.20570373535156,215.22070690236347
2022-03-23,293.6365051269531,292.7600229150772,168.05889892578125,163.58461613619073,163.4080047607422,151.47576276853255,138.1169891357422,131.6964212797846,213.0222625732422,215.94387560810682
2022-03-24,298.15643310546875,292.9964569315148,171.87013244628906,163.72700443724943,163.64950561523438,151.64539257489972,141.4097137451172,131.84708724512527,219.11973571777344,216.27766647394776
2022-03-25,297.74456787109375,293.5990303577031,172.5119171142578,164.42232675560115,164.77349853515625,151.9881358942019,141.51058959960938,132.1804232341866,221.3651123046875,217.4707213673114
2022-03-28,304.6274108886719,293.75556036354425,173.3808135986328,165.35183035841243,168.99049377441406,152.51937039060647,141.29335021972656,132.43202698540077,223.13148498535156,218.22918787777675
2022-03-29,309.2453918457031,293.1157518966413,176.6983642578125,165.3355922116879,169.31500244140625,151.9545152823632,142.34213256835938,132.38446252146204,229.3886260986328,218.42880891094165
2022-03-30,307.7256164550781,293.09813703395673,175.52340698242188,165.35000162349755,166.30099487304688,151.85626684584147,141.77578735351562,132.1447955699477,227.38275146484375,218.8535423166527
2022-03-31,302.28411865234375,292.4194935109577,172.40330505371094,165.1071618644951,162.99749755859375,151.61101348445746,138.9080810546875,131.89099452555377,221.9040069580078,218.83237252391444
2022-04-01,303.3724365234375,292.09692074927324,172.10711669921875,165.39816897997338,163.55999755859375,151.5374186064987,139.98983764648438,131.8193620624439,224.38890075683594,219.60894000718196
2022-04-04,308.81396484375,289.5602715252797,176.18492126464844,165.09515094144606,168.34649658203125,150.86785697356356,142.80760192871094,130.90468318953856,233.4103546142578,218.7141410350352
2022-04-05,304.8038635253906,288.094117649528,172.84759521484375,164.21310566763648,164.05499267578125,149.9336520503794,140.42984008789062,130.49136579688644,231.3645477294922,218.43683707006653
2022-04-06,293.6462707519531,287.3052611105778,169.65846252441406,163.38836620692697,158.75599670410156,149.48665094251942,136.39146423339844,129.90767938328764,222.8420867919922,218.31662227017466
2022-04-07,295.4797668457031,285.92020676164265,169.96450805664062,162.3406358256068,157.7845001220703,148.91492197015452,135.73272705078125,129.33450754865856,222.49278259277344,217.68622103032814
2022-04-08,291.1657409667969,284.9643083762073,167.9404296875,161.86766703422916,154.4604949951172,148.53791008332593,133.13470458984375,128.97054457740202,221.8740692138672,217.7949499232177
2022-04-11,279.68463134765625,281.0250011685694,163.6552734375,159.5678850042326,151.1219940185547,147.0923695228886,128.6758270263672,127.35762479906982,216.01609802246094,214.63054428476374
2022-04-12,276.54718017578125,279.2685448898747,165.54115295410156,158.6083671534457,150.78750610351562,145.9396863472805,127.5680923461914,126.78250146346312,213.7008514404297,213.33194516250722
2022-04-13,281.99847412109375,278.27974171149367,168.2465057373047,157.76234345819617,155.54100036621094,145.29086019797248,129.74508666992188,126.06907164550113,214.5491180419922,212.187477959616
2022-04-14,274.36077880859375,276.78385273203185,163.2010955810547,156.7486391065125,151.7064971923828,144.53151447258188,126.58472442626953,125.3981024861766,209.74896240234375,210.54529624497152
2022-04-18,275.0372619628906,272.2658393843224,162.98387145996094,154.60511739278127,152.78500366210938,142.05326675237708,127.53013610839844,123.33840308023342,210.3377685546875,203.89626401644355
2022-04-19,279.72381591796875,270.7817669189505,165.28440856933594,153.90212763325894,158.11549377441406,140.75083983288033,129.85997009277344,122.81521865691118,216.86434936523438,201.89483156214217
2022-04-20,280.76312255859375,270.12292334562324,165.11656188964844,153.33988601186985,153.9980010986328,139.9556993753279,127.8932113647461,122.18049627012068,200.0089874267578,200.15622578728158
2022-04-21,275.32159423828125,269.0068079086379,164.31680297851562,152.63007947875678,148.29600524902344,139.05335780698292,124.67141723632812,121.61366066958144,187.684326171875,198.04155401238958
2022-04-22,268.6741027832031,268.44812810840006,159.7453155517578,152.56095451219238,144.35000610351562,138.36130952864045,119.49835205078125,121.31157741451956,183.73243713378906,196.82740470486578
2022-04-25,275.2333679199219,266.3453022124477,160.82154846191406,151.7568386755353,146.07400512695312,136.05657983638443,122.93290710449219,120.19455853239344,186.60653686523438,190.9045346100195
2022-04-26,264.9386291503906,265.3703083861621,154.81838989257812,151.35021426286224,139.39100646972656,134.6482046297974,118.51398468017578,119.87911636441747,180.5789337158203,189.15566591215094
2022-04-27,277.6844482421875,265.22381619176105,154.59132385253906,151.0635853804889,138.16700744628906,133.76244796065185,114.1634750366211,119.46741104923656,174.5912322998047,187.8190709306021
2022-04-28,283.96917724609375,264.61679493812017,161.5719451904297,150.60376779000939,144.59649658203125,132.78833223531117,118.38662719726562,119.13676025269697,205.30810546875,186.25040561279025
2022-04-29,272.0959167480469,264.5580171963274,155.65765380859375,150.75504916344602,124.28150177001953,132.04698680908683,113.97868347167969,119.08177720732068,200.05889892578125,185.7178256627101
2022-05-02,278.9100341796875,263.85019105662985,155.9637451171875,150.41022247242807,124.5,129.7643157249619,116.44934844970703,118.74673950633834,210.69703674316406,182.52721301425663
2022-05-03,276.27264404296875,263.29215816449823,157.4645233154297,150.08650586433643,124.25350189208984,128.43015341521618,117.19949340820312,118.69649280496898,211.59518432617188,181.86424066839757
2022-05-04,284.3123779296875,263.5337086420561,163.92185974121094,149.84885275366506,125.92849731445312,127.65589110419883,122.12084197998047,118.54739338173385,222.95184326171875,181.6692136501614
2022-05-05,271.9292297363281,263.2838213532329,154.78878784179688,149.40623764871705,116.40699768066406,126.86727638772157,116.37194061279297,118.47367712831169,207.85287475585938,181.2765716103852
2022-05-06,269.3604736328125,263.54985391944257,155.52047729492188,149.54596530074477,114.77249908447266,126.35044840330825,115.61380767822266,118.6668038141758,203.3521270751953,181.93251598497773
2022-05-09,259.4088439941406,263.61587947120574,150.35885620117188,149.03447224290022,108.78900146484375,124.96601337576155,112.38201904296875,118.99139137316537,195.80764770507812,182.16238965029464
2022-05-10,264.2326965332031,263.2488210243416,152.78147888183594,148.6271725153589,108.85900115966797,123.99817624990784,114.26385498046875,119.12247028346819,197.2446746826172,182.52121043688985
2022-05-11,255.4575653076172,263.64864136609896,144.861083984375,148.30059578778167,105.37200164794922,123.61732436315246,113.4722671508789,119.13059452831259,188.3529510498047,183.25717671022957
2022-05-12,250.35923767089844,263.5251769770928,140.96517944335938,147.76899171455273,106.93049621582031,123.20862487989925,112.71463775634766,119.18742789151966,190.8478240966797,183.6887344151865
2022-05-13,256.0164794921875,263.8868319296936,145.46424865722656,147.8247630109436,113.05500030517578,123.08776999360376,115.91746520996094,119.48216041630856,198.21267700195312,185.04861950063167
2022-05-16,256.3890075683594,264.0674074761652,143.9118194580078,147.13684824946978,110.81050109863281,122.92037832597241,114.31380462646484,119.92097251604235,199.62977600097656,186.57806016328513
2022-05-17,261.60504150390625,263.6857328433369,147.5704345703125,146.70818202395694,115.36849975585938,122.34388951473662,116.3394775390625,120.02324059799095,202.20448303222656,187.0850605845514
2022-05-18,249.69427490234375,264.0470351745756,139.24464416503906,146.38335823501924,107.11250305175781,122.33502514908436,111.7712173461914,119.9687281729594,191.8457794189453,187.827850156858
2022-05-19,248.77047729492188,263.86274155121123,135.81346130371094,145.87807175869108,107.31900024414062,122.27193850532488,110.25746154785156,119.92970979053797,190.897705078125,188.1304710998752
2022-05-20,248.20050048828125,264.14291017302463,136.05075073242188,145.98532406930136,107.59100341796875,122.46378175407686,108.78314971923828,120.09656849965378,193.14309692382812,189.2343336344943
2022-05-23,256.15081787109375,263.9727778795375,141.50901794433594,145.5962892936679,107.55699920654297,122.98247442951607,111.36019134521484,119.98017258695154,195.82757568359375,189.3605128837968
2022-05-24,255.1385955810547,263.4451548166565,138.78976440429688,145.30933051785505,104.0999984741211,122.5372217032173,105.84851837158203,119.84973065143772,180.9082489013672,189.24151276215113
2022-05-25,257.9885559082031,263.64945244524,138.94798278808594,145.14253625877495,106.7750015258789,122.60693030444914,105.68370819091797,119.54467257958203,183.45301818847656,189.30994962846927
2022-05-26,261.3102111816406,263.2993682597123,142.1715087890625,144.80796905548954,111.07749938964844,122.5692486626242,107.66893005371094,119.2414647485213,191.2370147705078,188.90973918691142
2022-05-27,268.5235290527344,263.40736477452816,147.96597290039062,145.0946339413839,115.14649963378906,122.73411863345443,112.187744140625,119.13497894699157,194.7298583984375,189.30239105391536
2022-05-31,267.17718505859375,262.0095196928895,147.17491149902344,145.13831627838636,120.20950317382812,122.23562821582489,113.63158416748047,117.79832199975105,193.24290466308594,186.76222531871497
2022-06-01,267.7176818847656,262.049878974642,147.04635620117188,145.1314577619554,121.68399810791016,122.07118894410048,113.76143646240234,117.24543329158912,188.25315856933594,186.3516765938675
2022-06-02,269.8403625488281,261.54602703534533,149.51841735839844,144.94168823673363,125.51100158691406,121.7760884054073,117.48765563964844,116.71315375473135,198.4521942138672,185.56194442366515
2022-06-03,265.3591003417969,261.94801084650146,143.7536163330078,145.35544839133553,122.3499984741211,121.96171078864496,114.4096908569336,116.65246729947489,190.38876342773438,185.66330589129495
2022-06-06,264.11102294921875,262.23536527174195,144.50509643554688,145.77139754317392,124.79000091552734,122.1626768618019,116.68658447265625,116.01317081302743,193.85165405273438,183.55693549687237
2022-06-07,267.79632568359375,261.90779322479705,147.04635620117188,145.69856406640494,123.0,121.55351158313873,117.01519775390625,115.78512078434628,195.24876403808594,183.00974544636077
2022-06-08,265.74237060546875,262.3437559779861,146.30474853515625,145.71325224929146,121.18000030517578,121.45277322986405,117.05965423583984,115.43057652786337,196.23675537109375,182.82492404199698
2022-06-09,260.21942138671875,262.26108000180386,141.0442657470703,145.5259178368064,116.1500015258789,121.25180495253973,114.703857421875,115.13042119526723,183.62266540527344,182.34894991402166
2022-06-10,248.6230926513672,262.6758259232753,135.59591674804688,145.92519140845093,109.6500015258789,121.27386308399215,111.03406524658203,115.08282777380487,175.2099609375,182.84078015964687
2022-06-13,238.07827758789062,263.1589391037575,130.4046173095703,146.22872995752812,103.66999816894531,121.23859082517708,106.27053833007812,114.66553168016797,163.9231414794922,182.22556318265276
2022-06-14,240.269775390625,262.94594681038836,131.2747802734375,146.1080079633925,102.30999755859375,120.64191995458714,106.5931625366211,114.5636484271957,163.39422607421875,182.22847990396974
2022-06-15,247.41429138183594,263.5180205439835,133.9149169921875,146.07643137361512,107.66999816894531,120.59910353350838,109.638671875,114.35556695790535,169.00271606445312,182.59185252064853
2022-06-16,240.7415008544922,263.59017958817896,128.60499572753906,145.84859073344364,103.66000366210938,120.4993173387341,105.91194915771484,114.2180121607611,160.54010009765625,182.64508683741087
2022-06-17,243.375244140625,264.1750884634592,130.0882110595703,146.21707177446,106.22000122070312,120.66234927079564,107.02067565917969,114.34467167215787,163.4042205810547,183.63072086983735
2022-06-21,249.360107421875,265.1933787712937,134.35000610351562,146.43898696344294,108.68000030517578,120.88375647904016,111.41613006591797,114.54380272879881,156.72793579101562,184.35791017786426
2022-06-22,248.76065063476562,265.9444737808886,133.83583068847656,146.46886486792204,108.94999694824219,121.09202354183572,111.35969543457031,114.49697432519065,155.5303955078125,184.8435035263069
2022-06-23,254.3917236328125,266.1816097797515,136.72315979003906,146.32499935657398,112.44000244140625,121.24268816728093,112.11332702636719,114.50454986549119,158.42445373535156,184.9206155758883
2022-06-24,263.07916259765625,266.9118934178448,140.0752410888672,146.79942831189348,116.45999908447266,121.64735999299812,117.83975219726562,114.75643467618859,169.81105041503906,185.82972582351522
2022-06-27,260.3176574707031,268.22093901726237,140.0752410888672,147.5339074035383,113.22000122070312,122.81651574738719,115.70071411132812,115.11045694932841,169.14242553710938,185.52598144456928
2022-06-28,252.05284118652344,268.2108417110626,135.90245056152344,147.62355677530337,107.4000015258789,122.59545517117864,111.87909698486328,115.20032612560925,160.35047912597656,185.29910836472666
2022-06-29,255.76760864257812,268.9339624924836,137.67242431640625,147.83125877168283,108.91999816894531,122.89351003552828,111.57344818115234,115.14179843620897,163.6038055419922,185.267040858747
2022-06-30,252.3967742919922,269.09664833956856,135.1904754638672,147.8668337702975,106.20999908447266,123.08791912874794,108.83808135986328,115.10732825352412,160.91932678222656,184.76650520160692
2022-07-01,255.0992889404297,269.70365588196955,137.37574768066406,148.516812337385,109.55999755859375,123.4878049691073,108.61284637451172,115.28742533802134,159.70181274414062,185.0514736501404
2022-07-05,258.3128662109375,270.0052293537954,139.97634887695312,149.88819000369617,113.5,123.93102434110344,113.1331558227539,115.1810675682469,167.8450927734375,181.8565020509512
2022-07-06,261.6148681640625,270.62840560933597,141.3211212158203,150.5373337026894,114.33000183105469,124.04412806287864,114.44065856933594,114.94934852658018,169.42184448242188,181.48790591320903
2022-07-07,263.7670593261719,270.64756124704746,144.7127685546875,150.97760699459866,116.33000183105469,124.01941761610628,118.6468276977539,114.72766691600509,171.83688354492188,180.69232328668932
2022-07-08,263.0398254394531,271.07164859604626,145.39503479003906,151.99163128280148,115.54000091552734,124.17275181964807,119.2166748046875,114.7105415495525,170.52957153320312,180.73577608909787
2022-07-11,259.9442138671875,270.9767162094821,143.2493438720703,153.99373957515118,111.75,124.20746166744613,115.54389190673828,114.07680842825093,162.5459747314453,178.11894590043048
2022-07-12,249.29132080078125,270.359633763821,144.22825622558594,154.36616272046672,109.22000122070312,123.51608267381859,113.8897933959961,113.79936017231961,162.9351806640625,177.28721719575503
2022-07-13,248.35772705078125,270.4214367890438,143.8623809814453,154.77882459807532,110.4000015258789,123.31885378814901,111.22584533691406,113.36649542483593,163.1547393798828,176.7627266153081
2022-07-14,249.69427490234375,269.8795401302844,146.80906677246094,154.93923933322327,110.62999725341797,123.00726189968556,110.24097442626953,112.9581012407506,157.72589111328125,175.89502700283663
2022-07-15,252.28866577148438,269.75083327337404,148.49002075195312,155.63345424933075,113.55000305175781,122.90519932251446,111.64936065673828,112.77205096717199,164.36224365234375,175.94729174443535
2022-07-18,249.86129760742188,268.12551451546574,145.42474365234375,156.4859574695968,113.76000213623047,122.43053669986318,108.9050064086914,111.76572970776986,166.88705444335938,173.7834951352914
2022-07-19,255.0502166748047,267.0657602091877,149.31076049804688,156.43265234158827,118.20999908447266,121.67218356772986,113.67952728271484,111.41567058099001,175.41952514648438,173.21673199844724
2022-07-20,257.742919921875,266.7298337626979,151.3279266357422,156.4104521013562,122.7699966430664,121.46477979831481,113.7694320678711,110.9381875761457,182.7145233154297,172.99676448771777
2022-07-21,260.2685241699219,265.84089172383887,153.61209106445312,156.13482062521604,124.62999725341797,121.20091590100367,114.20892333984375,110.513735870464,182.7943572998047,172.4614043959423
2022-07-22,255.8658447265625,265.42074540680244,152.3661651611328,156.39994438712125,122.41999816894531,121.20410460150474,107.77630615234375,110.3402663144303,168.92288208007812,172.86172059727437
2022-07-25,254.3622283935547,263.28979286480455,151.23892211914062,156.0869909663749,121.13999938964844,121.3647641912021,107.38675689697266,109.53742992940668,166.30824279785156,171.71738775626866
2022-07-26,247.55184936523438,262.190901159859,149.90403747558594,155.71068803470337,114.80999755859375,120.90944953626143,104.89960479736328,109.30636841246644,158.82362365722656,171.44563620301227
2022-07-27,264.1011657714844,261.8810829753684,155.0359649658203,155.4091118013243,120.97000122070312,121.04015087484896,112.93038940429688,108.9705500887603,169.23223876953125,171.48258831327024
2022-07-28,271.6387939453125,261.08217355211696,155.58969116210938,154.9029586046779,122.27999877929688,121.14170439820569,114.08906555175781,108.70825099805411,160.39041137695312,171.15873819077802
2022-07-29,275.89404296875,260.81359260815975,160.6919403076172,154.9905827637205,134.9499969482422,121.52920391093113,116.18665313720703,108.71502620679125,158.77374267578125,171.7195009397275
2022-08-01,273.211181640625,259.4676763282324,159.7031707763672,154.48682730255288,135.38999938964844,122.86675203133497,114.72832489013672,108.53528902341165,159.60202026367188,170.72065103527316
2022-08-02,270.0762634277344,258.723184082018,158.21994018554688,154.16220050232957,134.16000366210938,122.78182267417448,114.99801635742188,108.53022636942072,159.8614959716797,170.38479584269152
2022-08-03,277.5942077636719,258.80355197960097,164.27146911621094,153.9673183208995,139.52000427246094,123.25776960351862,117.94464111328125,108.42490636752945,168.45384216308594,170.30542398017644
2022-08-04,278.75384521484375,258.4233837163783,163.95506286621094,153.61936784559919,142.57000732421875,123.6718338023318,118.05451202392578,108.3948434053832,170.22021484375,169.8178543945209
2022-08-05,278.0265808105469,258.59446163662955,163.72731018066406,153.91199522310026,140.8000030517578,124.33239440719458,117.33533477783203,108.63288812979508,166.76730346679688,170.17364464372824
2022-08-08,275.48126220703125,258.61334264420043,163.2520294189453,154.2414039233423,139.41000366210938,126.20161495259093,117.16553497314453,109.1153691003888,169.90086364746094,168.38830201984393
2022-08-09,277.4270935058594,258.31236795655593,163.30154418945312,154.24218485433985,137.8300018310547,126.18731521215659,116.49629211425781,109.31242554394177,168.18438720703125,167.76126052529744
2022-08-10,284.168701171875,258.81761230883745,167.5791473388672,154.3825774468319,142.69000244140625,126.6785056671612,119.56277465820312,109.39614969124088,177.97427368164062,167.39065895821767
2022-08-11,282.06561279296875,258.83643698543085,166.83651733398438,154.3709162215512,140.63999938964844,127.05316287541639,118.7037582397461,109.53997378613619,177.1260223388672,166.620101560973
2022-08-12,286.87127685546875,259.37388415818214,170.4110870361328,154.99197167683846,143.5500030517578,127.62166790854019,121.54051208496094,109.9347870912725,180.12985229492188,166.70877872950223
2022-08-15,288.4043273925781,260.23842306043923,171.49037170410156,156.17472275397267,143.17999267578125,128.93574979994298,121.94005584716797,110.76710700858108,180.51904296875,164.27894169224248
2022-08-16,287.657470703125,260.1193988181758,171.33192443847656,156.39040788890918,144.77999877929688,128.66038290949714,121.56048583984375,111.03535114563952,179.10195922851562,163.50369969170671
2022-08-17,286.8991394042969,260.75100316960317,172.8370361328125,156.70011783774726,142.10000610351562,128.86271865593514,119.41295623779297,111.16526647435929,174.49143981933594,163.0218731822822
2022-08-18,285.7666015625,260.83856961296993,172.44094848632812,156.80719347547287,142.3000030517578,128.92750831751334,120.03224182128906,111.32915039235615,174.30181884765625,162.17704113963447
2022-08-19,281.8076171875,261.38603646564644,169.83676147460938,157.49257364146345,138.22999572753906,129.17205081962044,117.07563018798828,111.71693758424044,167.61557006835938,162.22691059579634
2022-08-22,273.5350646972656,261.9309931843269,165.925537109375,158.5224126744183,133.22000122070312,129.4967725108838,114.10903930664062,112.35929295531574,162.71563720703125,159.85886369038758
2022-08-23,272.2449645996094,261.5941938648789,165.58885192871094,158.57186314382682,133.6199951171875,128.90615499602563,113.72947692871094,112.50703813687608,160.77960205078125,159.14663541910255
2022-08-24,271.6048278808594,261.95710334958494,165.8859100341797,158.66092709792096,133.8000030517578,128.80911157839924,113.5596694946289,112.4881452613465,162.92518615722656,158.73854795935668
2022-08-25,274.6183776855469,261.7289906636425,168.3614044189453,158.4966872103023,137.27999877929688,128.5943313139748,116.51627349853516,112.47557261699862,168.4338836669922,157.97121968518735
2022-08-26,264.0216369628906,261.91837431658354,162.01431274414062,158.86490139604695,130.75,128.5821024729102,110.21350860595703,112.66028281914305,161.4482421875,158.0953310787657
2022-08-29,261.2050476074219,261.1884153968958,159.79629516601562,158.7297037185582,129.7899932861328,128.28811479005674,109.29456329345703,112.54991888590519,158.8435821533203,155.86499985457746
2022-08-30,258.97930908203125,260.37971028052584,157.3505401611328,158.34350478896337,128.72999572753906,127.541736220422,108.81511688232422,112.40641925931928,156.83770751953125,155.1519614906215
2022-08-31,257.5021057128906,260.257919428357,155.67710876464844,157.98626895195224,126.7699966430664,127.31180874609909,108.09593963623047,112.08090903144878,162.5958709716797,154.71303663302905
2022-09-01,256.4483337402344,259.53893519825465,156.4098358154297,157.37312915299975,127.81999969482422,126.98439159943997,109.61419677734375,111.74983576686165,165.02088928222656,153.88273987120667
2022-09-02,252.17422485351562,258.94440288129005,154.28094482421875,157.29778908492446,127.51000213623047,126.8157061542974,107.72636413574219,111.60802616662863,159.99124145507812,153.91109103764586
2022-09-06,249.40682983398438,254.40309759472305,153.01348876953125,155.20169580109587,126.11000061035156,125.2405102071183,106.68755340576172,110.05580074140144,158.21487426757812,150.2960051181233
2022-09-07,254.17337036132812,253.59371180863283,154.4294891357422,154.53172215176954,129.47999572753906,124.87895233392692,109.32452392578125,109.43140012451498,160.0610809326172,149.6392694434575
2022-09-08,254.5968780517578,252.2229486875112,152.94419860839844,153.64776301087582,129.82000732421875,124.41304994102863,108.25575256347656,108.82150829767245,161.72764587402344,148.58442232439668
2022-09-09,260.44671630859375,251.31040755920955,155.8256378173828,153.34660774156313,133.27000427246094,124.15672980358148,110.52315521240234,108.42573550192476,168.80311584472656,148.3896943846606
2022-09-12,262.6034851074219,247.61926452312036,161.82614135742188,151.59470915278246,136.4499969482422,123.11315978377523,110.73291015625,106.76213942529223,168.613525390625,145.11884951886802
2022-09-13,248.1659698486328,245.9673801569498,152.33029174804688,150.82176051191342,126.81999969482422,122.09451240051956,104.20040893554688,106.19180199025294,152.81597900390625,144.07275432382966
2022-09-14,248.39248657226562,245.08629077771388,153.78582763671875,150.1603057856888,128.5500030517578,121.57517875513355,104.87963104248047,105.49793196373776,151.1593780517578,143.33066989226813
2022-09-15,241.65628051757812,243.6973276128002,150.8747100830078,149.32664168549132,126.27999877929688,120.93946409895746,102.79203033447266,104.86378161639011,149.24331665039062,142.2411903615694
2022-09-16,241.0260009765625,242.81984436718102,149.22108459472656,149.11387007692855,123.52999877929688,120.50400882730621,102.6821517944336,104.4900629151281,145.99000549316406,142.06788883358348
2022-09-19,240.80934143066406,239.54043765127432,152.96397399902344,147.80996963519138,124.66000366210938,118.90519694298914,102.95184326171875,103.16837826490602,147.71646118164062,139.2267149026336
2022-09-20,238.770751953125,238.12031675707644,155.3602294921875,147.2300992154306,122.19000244140625,117.71102427695598,101.02405548095703,102.7986105923412,145.79042053222656,138.44604283115845
2022-09-21,235.32386779785156,237.51287238458204,152.21144104003906,146.7745102257707,118.54000091552734,117.02956505352823,99.16618347167969,102.34362743406979,141.82855224609375,138.02572553421564
2022-09-22,237.32305908203125,236.4353859439983,151.24107360839844,146.15406080884358,117.30999755859375,116.2504598024572,100.02519989013672,101.98234571743032,142.52711486816406,137.3085077422002
2022-09-23,234.30946350097656,235.9026968788718,148.95372009277344,146.1566154149461,113.77999877929688,115.69553556985409,98.6268081665039,101.91031887328286,140.1220703125,137.5502188319893
2022-09-26,233.84658813476562,233.80700957182162,149.29042053222656,145.4645408850375,115.1500015258789,113.92765718777875,98.05745697021484,101.60458936364174,136.09033203125,136.10843979918198
2022-09-27,232.82240295410156,232.81315219777233,150.27066040039062,145.06417946653409,114.41000366210938,112.75231204111645,97.38822937011719,101.58706534756863,134.12437438964844,135.80515487754218
2022-09-28,237.41168212890625,232.6384687753228,148.36952209472656,144.77091028144596,118.01000213623047,112.13119563340159,99.93531036376953,101.47858255635063,141.31959533691406,135.84528109058212
2022-09-29,233.89585876464844,231.99464825378723,141.0817413330078,144.29364794596086,114.80000305175781,111.45479588735569,97.30831909179688,101.45035059791779,136.13026428222656,135.5576005857469
2022-09-30,229.3656463623047,231.89108427453013,136.84373474121094,144.41904145426096,113.0,111.04467643428806,95.54035186767578,101.69033011112985,135.40174865722656,136.18418827236925
2022-10-03,237.0867156982422,231.00528727742014,141.05203247070312,143.97197203144242,115.87999725341797,109.94408478178838,98.52692413330078,102.1238173552986,138.3257598876953,135.50320110742922
2022-10-04,245.10316467285156,230.37419925875741,144.66624450683594,143.61497286409556,121.08999633789062,108.96144064048927,101.52348327636719,102.2819753293207,139.99232482910156,135.2869036073647
2022-10-05,245.4182891845703,230.5359899685102,144.96327209472656,143.3488169878023,120.94999694824219,108.55725668574621,101.313720703125,102.29789249546943,138.6949920654297,135.31760256210626
2022-10-06,243.0448760986328,230.19967400698576,144.00279235839844,142.8848871498684,120.30000305175781,108.11564473994629,101.3037338256836,102.33936723074413,138.78482055664062,134.9195770516053
